SurveyID,ProjectID,LocationName,Date,Collectors,Longitude,Latitude,SurveyTypeID,Plot.Name,SpeciesVarietalCode,SpeciesVarietalName,Measurement,CanopyID,Woody_DBH_cm,Woody_Height_m,ProjCode,Genus
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SAGO,Salix gooddingii,34,,54,23,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SALA6,Salix lasiolepis,35,,10.3,9,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SALA6,Salix lasiolepis,36,,15.3,13,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,POFR,Populus fremontii,37,,27.4,20,COSRP,Populus
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SAGO,Salix gooddingii,38,,6,6,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SAGO,Salix gooddingii,39,,25.5,18,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SAGO,Salix gooddingii,40,,12.8,10.5,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,SAGO,Salix gooddingii,41,,11.6,10,COSRP,Salix
38,Cosumnes River Preserve,CRP Visitors Center,7/27/2012,"Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,Plant,CRP22,POFR,Populus fremontii,42,,32.7,19,COSRP,Populus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,1,,49.2,24,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,3,,51,22,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,4,,24.5,10,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,5,,41.4,16,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,6,,36.9,14,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,8,,34.4,16,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,9,,59,18,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,10,,52.5,16,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,11,,13.8,7.5,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,12,,39,10.5,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,13,,69.6,16,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,14,,32.6,13,COSRP,Quercus
39,Cosumnes River Preserve,Tall Forest,7/24/2012,"William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,Plant,CRP08,QULO,Quercus lobata,15,,46,24,COSRP,Quercus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,1,,10.2,8.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,2,,13.3,13.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,3,,19.3,13.4,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,4,,12.5,14.1,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,5,,10.2,12,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,6,,12.2,12.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,FRLA,Fraxinus latifolia,7,,5.5,5.3,COSRP,Fraxinus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,8,,11.1,13.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,9,,12,14.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,10,,19.8,14.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,11,,12.1,14.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,12,,14.2,12.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,13,,13.5,14.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,14,,11.4,14.4,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,15,,13.9,12.6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,16,,18.3,15.4,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,17,,12.6,14.1,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,18,,10,12.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,19,,16.6,14.5,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,20,,10.3,12.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,21,,13.1,12.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,22,,19.2,14.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,23,,13,14.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,24,,12.9,15.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,25,,10.3,10.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,26,,14.5,14.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,27,,13,13.6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,28,,8.5,10.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,29,,7.8,8.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,30,,12.9,15.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,31,,12.1,14.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,FRLA,Fraxinus latifolia,32,,5.3,8,COSRP,Fraxinus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,33,,12.2,14.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,34,,10.3,12.5,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,35,,13.7,14.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,36,,16.5,14.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,37,,8.5,7.6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,38,,11.2,12.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,39,,11.7,14.5,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,40,,6.5,6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,41,,10.4,9.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,42,,11.4,11.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,43,,13.9,15.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,44,,8.2,8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,45,,9.3,10.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,46,,17.1,15.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,47,,8,6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,48,,13.3,14.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,49,,10.1,8.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,50,,8.1,8.4,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,51,,12.8,12.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,52,,13.6,14.5,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,53,,12.7,14.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,54,,10.8,10.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,55,,15.9,12.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,56,,8.8,10.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,57,,17.1,15.6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,58,,11.3,13.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,59,,8.5,4.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,60,,11.2,14.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,61,,12.5,13.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,62,,11.9,12.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,63,,8.1,7.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,64,,6.3,9.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,65,,12.8,15.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,66,,13,13.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,67,,7.8,9.9,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,68,,15.8,14.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,69,,13.2,15.3,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,70,,15.8,15.4,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,71,,12,12.4,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,72,,13,12.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,FRLA,Fraxinus latifolia,73,,5.3,8.4,COSRP,Fraxinus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,74,,9.2,10.2,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,75,,10.6,10.6,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,76,,24.5,16.8,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,POFR,Populus fremontii,77,,22.1,15.7,COSRP,Populus
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,ACNE,Acer negundo,21,,7.02,1.27,COSRP,Acer
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,JUHI,Juglans hindsii,1,,12.4,7,COSRP,Juglans
46,Cosumnes River Preserve,West of Intentional Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,Plant,CRP61,QULO,Quercus lobata,21,,18.9,8.1,COSRP,Quercus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,1,,5.9,5.3,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,2,,7.3,6.1,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,3,,8.2,6.8,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,4,,7.2,5,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,5,,7.4,5.4,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,6,,7,4.9,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,7,,5.5,5.2,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,8,,9,7.9,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,9,,7.9,6.2,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,10,,7.9,5,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,11,,7.5,5.9,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,12,,7.3,5.5,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,13,,23.5,11.7,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,14,,18.4,13.4,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,15,,15.5,13.2,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,16,,5.5,3.1,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,17,,19,12,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,18,,6.6,4.6,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,19,,20.6,13,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,POFR,Populus fremontii,20,,24.4,12,COSRP,Populus
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,21,,6.6,6.1,COSRP,Salix
47,Cosumnes River Preserve,West of Accidental Forest,10/6/2012,"M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.4,38.27,Plant,CRP60,SAGO,Salix gooddingii,22,,5.7,5.2,COSRP,Salix
