"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"773",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",23,"",8,7.7,"CORP","Quercus"
"774",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",24,"",13.5,8.2,"CORP","Quercus"
"775",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",25,"",9.9,3.2,"CORP","Quercus"
"776",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",26,"",20,10.5,"CORP","Quercus"
"777",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",27,"",15.7,10.6,"CORP","Quercus"
"778",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",28,"",19.8,9.2,"CORP","Quercus"
"779",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",29,"",15.4,8.2,"CORP","Quercus"
"780",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",30,"",16.5,7.8,"CORP","Quercus"
"781",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",31,"",22.4,12.5,"CORP","Quercus"
"782",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",32,"",22.7,6.7,"CORP","Quercus"
"783",37,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Silvestre, Jackie, Liz, Mariloli, May",-121.43,38.26,"Plant","CRP21","QULO","Quercus lobata",33,"",8.1,4.4,"CORP","Quercus"
"784",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",1,"",28.7,20,"CORP","Populus"
"785",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",2,"",29.9,20,"CORP","Populus"
"786",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",3,"",37,20,"CORP","Populus"
"787",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",4,"",47,20,"CORP","Populus"
"788",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",5,"",38.8,25,"CORP","Populus"
"789",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",6,"",51.2,20,"CORP","Populus"
"790",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",7,"",21.2,13.5,"CORP","Populus"
"791",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",8,"",8.9,11,"CORP","Populus"
"792",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",9,"",12.9,17,"CORP","Salix"
"793",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",10,"",9.1,8,"CORP","Salix"
"794",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",11,"",23.3,17,"CORP","Populus"
"795",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",12,"",13.5,9.5,"CORP","Salix"
"798",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",15,"",10.1,7.5,"CORP","Salix"
"799",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",16,"",26,20.5,"CORP","Salix"
"800",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",17,"",20,13,"CORP","Salix"
"801",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",18,"",16.2,13,"CORP","Salix"
"802",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",19,"",14,14,"CORP","Salix"
"803",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",20,"",16.7,14,"CORP","Salix"
"804",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",21,"",18,12,"CORP","Salix"
"805",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",22,"",12.3,8,"CORP","Salix"
"806",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",23,"",6.8,4.5,"CORP","Salix"
"807",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",24,"",5.8,3.2,"CORP","Salix"
"808",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",25,"",6.5,6.5,"CORP","Salix"
"809",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",26,"",11.6,10.5,"CORP","Salix"
"810",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",27,"",8,8.5,"CORP","Salix"
"811",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",28,"",5.2,5.5,"CORP","Salix"
"812",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",29,"",20,18,"CORP","Salix"
"813",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",30,"",17.9,17,"CORP","Salix"
"814",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",31,"",15.4,14.5,"CORP","Salix"
"815",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",32,"",19,14,"CORP","Salix"
"816",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",33,"",23.1,16,"CORP","Salix"
"817",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",34,"",54,23,"CORP","Salix"
"818",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SALA6","Salix lasiolepis",35,"",10.3,9,"CORP","Salix"
"819",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SALA6","Salix lasiolepis",36,"",15.3,13,"CORP","Salix"
"820",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",37,"",27.4,20,"CORP","Populus"
"821",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",38,"",6,6,"CORP","Salix"
"822",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",39,"",25.5,18,"CORP","Salix"
"823",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",40,"",12.8,10.5,"CORP","Salix"
"824",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","SAGO","Salix gooddingii",41,"",11.6,10,"CORP","Salix"
"825",38,"Cosumnes River Preserve","CRP Visitors Center","7/27/2012","Yam, Erik, Hiyawen, Paul, John, Melissa",-121.43,38.26,"Plant","CRP22","POFR","Populus fremontii",42,"",32.7,19,"CORP","Populus"
"826",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",1,"",49.2,24,"CORP","Quercus"
"828",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",3,"",51,22,"CORP","Quercus"
"829",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",4,"",24.5,10,"CORP","Quercus"
"830",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",5,"",41.4,16,"CORP","Quercus"
"831",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",6,"",36.9,14,"CORP","Quercus"
"833",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",8,"",34.4,16,"CORP","Quercus"
"834",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",9,"",59,18,"CORP","Quercus"
"835",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",10,"",52.5,16,"CORP","Quercus"
"836",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",11,"",13.8,7.5,"CORP","Quercus"
"837",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",12,"",39,10.5,"CORP","Quercus"
"838",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",13,"",69.6,16,"CORP","Quercus"
"839",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",14,"",32.6,13,"CORP","Quercus"
"840",39,"Cosumnes River Preserve","Tall Forest","7/24/2012","William, Paul, Erik, Mariloli, Silvestre, Jasmine",-121.41,38.26,"Plant","CRP08","QULO","Quercus lobata",15,"",46,24,"CORP","Quercus"
"841",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",1,"",10.2,8.8,"CORP","Populus"
"842",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",2,"",13.3,13.8,"CORP","Populus"
"843",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",3,"",19.3,13.4,"CORP","Populus"
"844",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",4,"",12.5,14.1,"CORP","Populus"
"845",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",5,"",10.2,12,"CORP","Populus"
"846",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",6,"",12.2,12.7,"CORP","Populus"
"847",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","FRLA","Fraxinus latifolia",7,"",5.5,5.3,"CORP","Fraxinus"
"848",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",8,"",11.1,13.9,"CORP","Populus"
"849",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",9,"",12,14.7,"CORP","Populus"
"850",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",10,"",19.8,14.2,"CORP","Populus"
"851",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",11,"",12.1,14.2,"CORP","Populus"
"852",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",12,"",14.2,12.7,"CORP","Populus"
"853",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",13,"",13.5,14.7,"CORP","Populus"
"854",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",14,"",11.4,14.4,"CORP","Populus"
"855",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",15,"",13.9,12.6,"CORP","Populus"
"856",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",16,"",18.3,15.4,"CORP","Populus"
"857",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",17,"",12.6,14.1,"CORP","Populus"
"858",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",18,"",10,12.8,"CORP","Populus"
"859",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",19,"",16.6,14.5,"CORP","Populus"
"860",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",20,"",10.3,12.3,"CORP","Populus"
"861",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",21,"",13.1,12.2,"CORP","Populus"
"862",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",22,"",19.2,14.9,"CORP","Populus"
"863",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",23,"",13,14.8,"CORP","Populus"
"864",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",24,"",12.9,15.2,"CORP","Populus"
"865",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",25,"",10.3,10.8,"CORP","Populus"
"866",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",26,"",14.5,14.3,"CORP","Populus"
"867",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",27,"",13,13.6,"CORP","Populus"
"868",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",28,"",8.5,10.3,"CORP","Populus"
"869",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",29,"",7.8,8.2,"CORP","Populus"
"870",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",30,"",12.9,15.3,"CORP","Populus"
"871",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",31,"",12.1,14.2,"CORP","Populus"
"872",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","FRLA","Fraxinus latifolia",32,"",5.3,8,"CORP","Fraxinus"
"873",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",33,"",12.2,14.7,"CORP","Populus"
"874",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",34,"",10.3,12.5,"CORP","Populus"
"875",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",35,"",13.7,14.9,"CORP","Populus"
"876",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",36,"",16.5,14.9,"CORP","Populus"
"877",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",37,"",8.5,7.6,"CORP","Populus"
"878",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",38,"",11.2,12.9,"CORP","Populus"
"879",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",39,"",11.7,14.5,"CORP","Populus"
"880",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",40,"",6.5,6,"CORP","Populus"
"881",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",41,"",10.4,9.9,"CORP","Populus"
"882",46,"Cosumnes River Preserve","West of Intentional Forest","10/6/2012","M. Vaghti, J. Kattenhorn, L. Breed, E. Butler",-121.41,38.26,"Plant","CRP61","POFR","Populus fremontii",42,"",11.4,11.3,"CORP","Populus"
