# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-31 22:34:44 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11335000 COSUMNES R A MICHIGAN BAR CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11335000
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	11335000	1919-05-17	400	A
USGS	11335000	1919-05-18	345	A
USGS	11335000	1919-05-19	372	A
USGS	11335000	1919-05-20	372	A
USGS	11335000	1919-05-21	345	A
USGS	11335000	1919-05-22	345	A
USGS	11335000	1919-05-23	345	A
USGS	11335000	1919-05-24	295	A
USGS	11335000	1919-05-25	295	A
USGS	11335000	1919-05-26	250	A
USGS	11335000	1919-05-27	250	A
USGS	11335000	1919-05-28	250	A
USGS	11335000	1919-05-29	250	A
USGS	11335000	1919-05-30	250	A
USGS	11335000	1919-05-31	210	A
USGS	11335000	1919-06-01	192	A
USGS	11335000	1919-06-02	175	A
USGS	11335000	1919-06-03	132	A
USGS	11335000	1919-06-04	120	A
USGS	11335000	1919-06-05	120	A
USGS	11335000	1919-06-06	120	A
USGS	11335000	1919-06-07	98	A
USGS	11335000	1919-06-08	98	A
USGS	11335000	1919-06-09	89	A
USGS	11335000	1919-06-10	89	A
USGS	11335000	1919-06-11	80	A
USGS	11335000	1919-06-12	72	A
USGS	11335000	1919-06-13	64	A
USGS	11335000	1919-06-14	64	A
USGS	11335000	1919-06-15	64	A
USGS	11335000	1919-06-16	64	A
USGS	11335000	1919-06-17	64	A
USGS	11335000	1919-06-18	58	A
USGS	11335000	1919-06-19	51	A
USGS	11335000	1919-06-20	45	A
USGS	11335000	1919-06-21	45	A
USGS	11335000	1919-06-22	45	A
USGS	11335000	1919-06-23	39	A
USGS	11335000	1919-06-24	39	A
USGS	11335000	1919-06-25	39	A
USGS	11335000	1919-06-26	29	A
USGS	11335000	1919-06-27	29	A
USGS	11335000	1919-06-28	29	A
USGS	11335000	1919-06-29	29	A
USGS	11335000	1919-06-30	24	A
USGS	11335000	1919-07-01	24	A
USGS	11335000	1919-07-02	20	A
USGS	11335000	1919-07-03	20	A
USGS	11335000	1919-07-04	17	A
USGS	11335000	1919-07-05	17	A
USGS	11335000	1919-07-06	14	A
USGS	11335000	1919-07-07	14	A
USGS	11335000	1919-07-08	14	A
USGS	11335000	1919-07-09	14	A
USGS	11335000	1919-07-10	14	A
USGS	11335000	1919-07-11	10	A
USGS	11335000	1919-07-12	9.0	A
USGS	11335000	1919-07-13	9.0	A
USGS	11335000	1919-07-14	6.0	A
USGS	11335000	1919-07-15	6.0	A
USGS	11335000	1919-07-16	6.0	A
USGS	11335000	1919-07-17	6.0	A
USGS	11335000	1919-07-18	4.6	A
USGS	11335000	1919-07-19	3.3	A
USGS	11335000	1919-07-20	3.3	A
USGS	11335000	1919-07-21	3.3	A
USGS	11335000	1919-07-22	3.3	A
USGS	11335000	1919-07-23	3.3	A
USGS	11335000	1919-07-24	3.3	A
USGS	11335000	1919-07-25	3.3	A
USGS	11335000	1919-07-26	3.3	A
USGS	11335000	1919-07-27	3.3	A
USGS	11335000	1919-07-28	3.3	A
USGS	11335000	1919-07-29	2.5	A
USGS	11335000	1919-07-30	2.5	A
USGS	11335000	1919-07-31	2.5	A
USGS	11335000	1919-08-01	2.5	A
USGS	11335000	1919-08-02	2.5	A
USGS	11335000	1919-08-03	2.5	A
USGS	11335000	1919-08-04	2.5	A
USGS	11335000	1919-08-05	2.5	A
USGS	11335000	1919-08-06	2.5	A
USGS	11335000	1919-08-07	3.3	A
USGS	11335000	1919-08-08	2.5	A
USGS	11335000	1919-08-09	2.5	A
USGS	11335000	1919-08-10	2.5	A
USGS	11335000	1919-08-11	2.5	A
USGS	11335000	1919-08-12	2.5	A
USGS	11335000	1919-08-13	1.7	A
USGS	11335000	1919-08-14	1.7	A
USGS	11335000	1919-08-15	1.7	A
USGS	11335000	1919-08-16	1.7	A
USGS	11335000	1919-08-17	1.1	A
USGS	11335000	1919-08-18	1.1	A
USGS	11335000	1919-08-19	1.1	A
USGS	11335000	1919-08-20	0.50	A
USGS	11335000	1919-08-21	0.50	A
USGS	11335000	1919-08-22	0.50	A
USGS	11335000	1919-08-23	0.50	A
USGS	11335000	1919-08-24	0.50	A
USGS	11335000	1919-08-25	0.20	A
USGS	11335000	1919-08-26	0.10	A
USGS	11335000	1919-08-27	0.10	A
USGS	11335000	1919-08-28	0.10	A
USGS	11335000	1919-08-29	0.00	A
USGS	11335000	1919-08-30	0.00	A
USGS	11335000	1919-08-31	0.00	A
USGS	11335000	1919-09-01	0.00	A
USGS	11335000	1919-09-02	0.00	A
USGS	11335000	1919-09-03	0.00	A
USGS	11335000	1919-09-04	0.00	A
USGS	11335000	1919-09-05	0.00	A
USGS	11335000	1919-09-06	0.00	A
USGS	11335000	1919-09-07	0.00	A
USGS	11335000	1919-09-08	0.00	A
USGS	11335000	1919-09-09	0.00	A
USGS	11335000	1919-09-10	0.00	A
USGS	11335000	1919-09-11	0.10	A
USGS	11335000	1919-09-12	1.1	A
USGS	11335000	1919-09-13	1.7	A
USGS	11335000	1919-09-14	1.7	A
USGS	11335000	1919-09-15	1.1	A
USGS	11335000	1919-09-16	1.7	A
USGS	11335000	1919-09-17	1.7	A
USGS	11335000	1919-09-18	1.7	A
USGS	11335000	1919-09-19	1.7	A
USGS	11335000	1919-09-20	1.7	A
USGS	11335000	1919-09-21	1.1	A
USGS	11335000	1919-09-22	1.1	A
USGS	11335000	1919-09-23	1.1	A
USGS	11335000	1919-09-24	1.1	A
USGS	11335000	1919-09-25	1.1	A
USGS	11335000	1919-09-26	0.50	A
USGS	11335000	1919-09-27	0.50	A
USGS	11335000	1919-09-28	1.1	A
USGS	11335000	1919-09-29	1.7	A
USGS	11335000	1919-09-30	1.7	A
USGS	11335000	1919-10-01	39	A
USGS	11335000	1919-10-02	39	A
USGS	11335000	1919-10-03	29	A
USGS	11335000	1919-10-04	29	A
USGS	11335000	1919-10-05	20	A
USGS	11335000	1919-10-06	14	A
USGS	11335000	1919-10-07	14	A
USGS	11335000	1919-10-08	9.0	A
USGS	11335000	1919-10-09	9.0	A
USGS	11335000	1919-10-10	9.0	A
USGS	11335000	1919-10-11	6.0	A
USGS	11335000	1919-10-12	6.0	A
USGS	11335000	1919-10-13	6.0	A
USGS	11335000	1919-10-14	6.0	A
USGS	11335000	1919-10-15	6.0	A
USGS	11335000	1919-10-16	6.0	A
USGS	11335000	1919-10-17	6.0	A
USGS	11335000	1919-10-18	6.0	A
USGS	11335000	1919-10-19	6.0	A
USGS	11335000	1919-10-20	6.0	A
USGS	11335000	1919-10-21	6.0	A
USGS	11335000	1919-10-22	6.0	A
USGS	11335000	1919-10-23	6.0	A
USGS	11335000	1919-10-24	6.0	A
USGS	11335000	1919-10-25	6.0	A
USGS	11335000	1919-10-26	6.0	A
USGS	11335000	1919-10-27	6.0	A
USGS	11335000	1919-10-28	9.0	A
USGS	11335000	1919-10-29	9.0	A
USGS	11335000	1919-10-30	9.0	A
USGS	11335000	1919-10-31	9.0	A
USGS	11335000	1919-11-01	9.0	A
USGS	11335000	1919-11-02	9.0	A
USGS	11335000	1919-11-03	9.0	A
USGS	11335000	1919-11-04	9.0	A
USGS	11335000	1919-11-05	9.0	A
USGS	11335000	1919-11-06	12	A
USGS	11335000	1919-11-07	14	A
USGS	11335000	1919-11-08	14	A
USGS	11335000	1919-11-09	14	A
USGS	11335000	1919-11-10	14	A
USGS	11335000	1919-11-11	17	A
USGS	11335000	1919-11-12	17	A
USGS	11335000	1919-11-13	14	A
USGS	11335000	1919-11-14	14	A
USGS	11335000	1919-11-15	14	A
USGS	11335000	1919-11-16	14	A
USGS	11335000	1919-11-17	14	A
USGS	11335000	1919-11-18	14	A
USGS	11335000	1919-11-19	14	A
USGS	11335000	1919-11-20	14	A
USGS	11335000	1919-11-21	14	A
USGS	11335000	1919-11-22	14	A
USGS	11335000	1919-11-23	14	A
USGS	11335000	1919-11-24	14	A
USGS	11335000	1919-11-25	14	A
USGS	11335000	1919-11-26	12	A
USGS	11335000	1919-11-27	9.0	A
USGS	11335000	1919-11-28	13	A
USGS	11335000	1919-11-29	14	A
USGS	11335000	1919-11-30	14	A
USGS	11335000	1919-12-01	22	A
USGS	11335000	1919-12-02	19	A
USGS	11335000	1919-12-03	635	A
USGS	11335000	1919-12-04	272	A
USGS	11335000	1919-12-05	169	A
USGS	11335000	1919-12-06	120	A
USGS	11335000	1919-12-07	84	A
USGS	11335000	1919-12-08	64	A
USGS	11335000	1919-12-09	64	A
USGS	11335000	1919-12-10	64	A
USGS	11335000	1919-12-11	125	A
USGS	11335000	1919-12-12	560	A
USGS	11335000	1919-12-13	250	A
USGS	11335000	1919-12-14	140	A
USGS	11335000	1919-12-15	120	A
USGS	11335000	1919-12-16	98	A
USGS	11335000	1919-12-17	80	A
USGS	11335000	1919-12-18	80	A
USGS	11335000	1919-12-19	80	A
USGS	11335000	1919-12-20	77	A
USGS	11335000	1919-12-21	77	A
USGS	11335000	1919-12-22	80	A
USGS	11335000	1919-12-23	80	A
USGS	11335000	1919-12-24	80	A
USGS	11335000	1919-12-25	80	A
USGS	11335000	1919-12-26	80	A
USGS	11335000	1919-12-27	72	A
USGS	11335000	1919-12-28	64	A
USGS	11335000	1919-12-29	64	A
USGS	11335000	1919-12-30	64	A
USGS	11335000	1919-12-31	64	A
USGS	11335000	1920-01-01	64	A
USGS	11335000	1920-01-02	64	A
USGS	11335000	1920-01-03	63	A
USGS	11335000	1920-01-04	63	A
USGS	11335000	1920-01-05	63	A
USGS	11335000	1920-01-06	64	A
USGS	11335000	1920-01-07	51	A
USGS	11335000	1920-01-08	39	A
USGS	11335000	1920-01-09	39	A
USGS	11335000	1920-01-10	51	A
USGS	11335000	1920-01-11	58	A
USGS	11335000	1920-01-12	64	A
USGS	11335000	1920-01-13	51	A
USGS	11335000	1920-01-14	51	A
USGS	11335000	1920-01-15	51	A
USGS	11335000	1920-01-16	51	A
USGS	11335000	1920-01-17	51	A
USGS	11335000	1920-01-18	51	A
USGS	11335000	1920-01-19	58	A
USGS	11335000	1920-01-20	64	A
USGS	11335000	1920-01-21	64	A
USGS	11335000	1920-01-22	67	A
USGS	11335000	1920-01-23	169	A
USGS	11335000	1920-01-24	175	A
USGS	11335000	1920-01-25	120	A
USGS	11335000	1920-01-26	98	A
USGS	11335000	1920-01-27	98	A
USGS	11335000	1920-01-28	98	A
USGS	11335000	1920-01-29	98	A
USGS	11335000	1920-01-30	89	A
USGS	11335000	1920-01-31	80	A
USGS	11335000	1920-02-01	80	A
USGS	11335000	1920-02-02	80	A
USGS	11335000	1920-02-03	98	A
USGS	11335000	1920-02-04	98	A
USGS	11335000	1920-02-05	80	A
USGS	11335000	1920-02-06	80	A
USGS	11335000	1920-02-07	80	A
USGS	11335000	1920-02-08	80	A
USGS	11335000	1920-02-09	72	A
USGS	11335000	1920-02-10	64	A
USGS	11335000	1920-02-11	64	A
USGS	11335000	1920-02-12	64	A
USGS	11335000	1920-02-13	64	A
USGS	11335000	1920-02-14	64	A
USGS	11335000	1920-02-15	58	A
USGS	11335000	1920-02-16	58	A
USGS	11335000	1920-02-17	51	A
USGS	11335000	1920-02-18	51	A
USGS	11335000	1920-02-19	51	A
USGS	11335000	1920-02-20	80	A
USGS	11335000	1920-02-21	64	A
USGS	11335000	1920-02-22	72	A
USGS	11335000	1920-02-23	98	A
USGS	11335000	1920-02-24	80	A
USGS	11335000	1920-02-25	80	A
USGS	11335000	1920-02-26	80	A
USGS	11335000	1920-02-27	80	A
USGS	11335000	1920-02-28	80	A
USGS	11335000	1920-02-29	109	A
USGS	11335000	1920-03-01	2370	A
USGS	11335000	1920-03-02	1780	A
USGS	11335000	1920-03-03	805	A
USGS	11335000	1920-03-04	635	A
USGS	11335000	1920-03-05	460	A
USGS	11335000	1920-03-06	400	A
USGS	11335000	1920-03-07	400	A
USGS	11335000	1920-03-08	372	A
USGS	11335000	1920-03-09	345	A
USGS	11335000	1920-03-10	760	A
USGS	11335000	1920-03-11	525	A
USGS	11335000	1920-03-12	448	A
USGS	11335000	1920-03-13	400	A
USGS	11335000	1920-03-14	492	A
USGS	11335000	1920-03-15	460	A
USGS	11335000	1920-03-16	760	A
USGS	11335000	1920-03-17	760	A
USGS	11335000	1920-03-18	560	A
USGS	11335000	1920-03-19	460	A
USGS	11335000	1920-03-20	460	A
USGS	11335000	1920-03-21	3210	A
USGS	11335000	1920-03-22	2100	A
USGS	11335000	1920-03-23	2560	A
USGS	11335000	1920-03-24	1160	A
USGS	11335000	1920-03-25	1050	A
USGS	11335000	1920-03-26	1340	A
USGS	11335000	1920-03-27	950	A
USGS	11335000	1920-03-28	805	A
USGS	11335000	1920-03-29	760	A
USGS	11335000	1920-03-30	635	A
USGS	11335000	1920-03-31	595	A
USGS	11335000	1920-04-01	595	A
USGS	11335000	1920-04-02	595	A
USGS	11335000	1920-04-03	525	A
USGS	11335000	1920-04-04	525	A
USGS	11335000	1920-04-05	560	A
USGS	11335000	1920-04-06	635	A
USGS	11335000	1920-04-07	635	A
USGS	11335000	1920-04-08	675	A
USGS	11335000	1920-04-09	950	A
USGS	11335000	1920-04-10	950	A
USGS	11335000	1920-04-11	850	A
USGS	11335000	1920-04-12	760	A
USGS	11335000	1920-04-13	760	A
USGS	11335000	1920-04-14	760	A
USGS	11335000	1920-04-15	2020	A
USGS	11335000	1920-04-16	2760	A
USGS	11335000	1920-04-17	1860	A
USGS	11335000	1920-04-18	1480	A
USGS	11335000	1920-04-19	1160	A
USGS	11335000	1920-04-20	1050	A
USGS	11335000	1920-04-21	900	A
USGS	11335000	1920-04-22	718	A
USGS	11335000	1920-04-23	675	A
USGS	11335000	1920-04-24	675	A
USGS	11335000	1920-04-25	675	A
USGS	11335000	1920-04-26	760	A
USGS	11335000	1920-04-27	805	A
USGS	11335000	1920-04-28	760	A
USGS	11335000	1920-04-29	760	A
USGS	11335000	1920-04-30	760	A
USGS	11335000	1920-05-01	805	A
USGS	11335000	1920-05-02	675	A
USGS	11335000	1920-05-03	675	A
USGS	11335000	1920-05-04	675	A
USGS	11335000	1920-05-05	595	A
USGS	11335000	1920-05-06	595	A
USGS	11335000	1920-05-07	588	A
USGS	11335000	1920-05-08	595	A
USGS	11335000	1920-05-09	635	A
USGS	11335000	1920-05-10	595	A
USGS	11335000	1920-05-11	525	A
USGS	11335000	1920-05-12	525	A
USGS	11335000	1920-05-13	473	A
USGS	11335000	1920-05-14	460	A
USGS	11335000	1920-05-15	492	A
USGS	11335000	1920-05-16	525	A
USGS	11335000	1920-05-17	560	A
USGS	11335000	1920-05-18	560	A
USGS	11335000	1920-05-19	560	A
USGS	11335000	1920-05-20	560	A
USGS	11335000	1920-05-21	560	A
USGS	11335000	1920-05-22	525	A
USGS	11335000	1920-05-23	430	A
USGS	11335000	1920-05-24	400	A
USGS	11335000	1920-05-25	372	A
USGS	11335000	1920-05-26	320	A
USGS	11335000	1920-05-27	320	A
USGS	11335000	1920-05-28	295	A
USGS	11335000	1920-05-29	295	A
USGS	11335000	1920-05-30	295	A
USGS	11335000	1920-05-31	259	A
USGS	11335000	1920-06-01	250	A
USGS	11335000	1920-06-02	242	A
USGS	11335000	1920-06-03	210	A
USGS	11335000	1920-06-04	210	A
USGS	11335000	1920-06-05	192	A
USGS	11335000	1920-06-06	175	A
USGS	11335000	1920-06-07	175	A
USGS	11335000	1920-06-08	169	A
USGS	11335000	1920-06-09	151	A
USGS	11335000	1920-06-10	145	A
USGS	11335000	1920-06-11	120	A
USGS	11335000	1920-06-12	120	A
USGS	11335000	1920-06-13	120	A
USGS	11335000	1920-06-14	120	A
USGS	11335000	1920-06-15	125	A
USGS	11335000	1920-06-16	163	A
USGS	11335000	1920-06-17	151	A
USGS	11335000	1920-06-18	125	A
USGS	11335000	1920-06-19	120	A
USGS	11335000	1920-06-20	98	A
USGS	11335000	1920-06-21	89	A
USGS	11335000	1920-06-22	80	A
USGS	11335000	1920-06-23	61	A
USGS	11335000	1920-06-24	58	A
USGS	11335000	1920-06-25	51	A
USGS	11335000	1920-06-26	45	A
USGS	11335000	1920-06-27	45	A
USGS	11335000	1920-06-28	45	A
USGS	11335000	1920-06-29	45	A
USGS	11335000	1920-06-30	64	A
USGS	11335000	1920-07-01	77	A
USGS	11335000	1920-07-02	84	A
USGS	11335000	1920-07-03	64	A
USGS	11335000	1920-07-04	64	A
USGS	11335000	1920-07-05	59	A
USGS	11335000	1920-07-06	51	A
USGS	11335000	1920-07-07	44	A
USGS	11335000	1920-07-08	31	A
USGS	11335000	1920-07-09	27	A
USGS	11335000	1920-07-10	20	A
USGS	11335000	1920-07-11	20	A
USGS	11335000	1920-07-12	20	A
USGS	11335000	1920-07-13	20	A
USGS	11335000	1920-07-14	20	A
USGS	11335000	1920-07-15	19	A
USGS	11335000	1920-07-16	18	A
USGS	11335000	1920-07-17	17	A
USGS	11335000	1920-07-18	17	A
USGS	11335000	1920-07-19	14	A
USGS	11335000	1920-07-20	14	A
USGS	11335000	1920-07-21	14	A
USGS	11335000	1920-07-22	12	A
USGS	11335000	1920-07-23	12	A
USGS	11335000	1920-07-24	9.0	A
USGS	11335000	1920-07-25	9.0	A
USGS	11335000	1920-07-26	9.0	A
USGS	11335000	1920-07-27	8.5	A
USGS	11335000	1920-07-28	8.5	A
USGS	11335000	1920-07-29	7.5	A
USGS	11335000	1920-07-30	7.5	A
USGS	11335000	1920-07-31	6.0	A
USGS	11335000	1920-08-01	6.0	A
USGS	11335000	1920-08-02	4.6	A
USGS	11335000	1920-08-03	4.6	A
USGS	11335000	1920-08-04	3.3	A
USGS	11335000	1920-08-05	3.3	A
USGS	11335000	1920-08-06	3.3	A
USGS	11335000	1920-08-07	3.3	A
USGS	11335000	1920-08-08	3.3	A
USGS	11335000	1920-08-09	2.5	A
USGS	11335000	1920-08-10	2.5	A
USGS	11335000	1920-08-11	2.5	A
USGS	11335000	1920-08-12	1.7	A
USGS	11335000	1920-08-13	1.7	A
USGS	11335000	1920-08-14	1.7	A
USGS	11335000	1920-08-15	1.7	A
USGS	11335000	1920-08-16	1.7	A
USGS	11335000	1920-08-17	1.7	A
USGS	11335000	1920-08-18	1.6	A
USGS	11335000	1920-08-19	1.6	A
USGS	11335000	1920-08-20	1.1	A
USGS	11335000	1920-08-21	1.1	A
USGS	11335000	1920-08-22	1.1	A
USGS	11335000	1920-08-23	1.1	A
USGS	11335000	1920-08-24	1.1	A
USGS	11335000	1920-08-25	1.5	A
USGS	11335000	1920-08-26	1.7	A
USGS	11335000	1920-08-27	3.0	A
USGS	11335000	1920-08-28	3.3	A
USGS	11335000	1920-08-29	4.6	A
USGS	11335000	1920-08-30	4.6	A
USGS	11335000	1920-08-31	4.6	A
USGS	11335000	1920-09-01	4.6	A
USGS	11335000	1920-09-02	3.3	A
USGS	11335000	1920-09-03	3.3	A
USGS	11335000	1920-09-04	3.3	A
USGS	11335000	1920-09-05	2.5	A
USGS	11335000	1920-09-06	2.5	A
USGS	11335000	1920-09-07	2.5	A
USGS	11335000	1920-09-08	2.5	A
USGS	11335000	1920-09-09	2.5	A
USGS	11335000	1920-09-10	2.5	A
USGS	11335000	1920-09-11	2.5	A
USGS	11335000	1920-09-12	2.5	A
USGS	11335000	1920-09-13	2.5	A
USGS	11335000	1920-09-14	3.3	A
USGS	11335000	1920-09-15	3.3	A
USGS	11335000	1920-09-16	3.3	A
USGS	11335000	1920-09-17	3.3	A
USGS	11335000	1920-09-18	3.3	A
USGS	11335000	1920-09-19	3.3	A
USGS	11335000	1920-09-20	3.3	A
USGS	11335000	1920-09-21	3.3	A
USGS	11335000	1920-09-22	3.3	A
USGS	11335000	1920-09-23	3.3	A
USGS	11335000	1920-09-24	3.3	A
USGS	11335000	1920-09-25	3.3	A
USGS	11335000	1920-09-26	3.3	A
USGS	11335000	1920-09-27	4.6	A
USGS	11335000	1920-09-28	4.6	A
USGS	11335000	1920-09-29	4.6	A
USGS	11335000	1920-09-30	4.6	A
USGS	11335000	1920-10-01	4.6	A
USGS	11335000	1920-10-02	4.6	A
USGS	11335000	1920-10-03	4.6	A
USGS	11335000	1920-10-04	4.6	A
USGS	11335000	1920-10-05	4.6	A
USGS	11335000	1920-10-06	7.5	A
USGS	11335000	1920-10-07	14	A
USGS	11335000	1920-10-08	41	A
USGS	11335000	1920-10-09	29	A
USGS	11335000	1920-10-10	29	A
USGS	11335000	1920-10-11	20	A
USGS	11335000	1920-10-12	27	A
USGS	11335000	1920-10-13	51	A
USGS	11335000	1920-10-14	67	A
USGS	11335000	1920-10-15	41	A
USGS	11335000	1920-10-16	29	A
USGS	11335000	1920-10-17	29	A
USGS	11335000	1920-10-18	49	A
USGS	11335000	1920-10-19	335	A
USGS	11335000	1920-10-20	175	A
USGS	11335000	1920-10-21	94	A
USGS	11335000	1920-10-22	72	A
USGS	11335000	1920-10-23	64	A
USGS	11335000	1920-10-24	51	A
USGS	11335000	1920-10-25	45	A
USGS	11335000	1920-10-26	45	A
USGS	11335000	1920-10-27	45	A
USGS	11335000	1920-10-28	41	A
USGS	11335000	1920-10-29	41	A
USGS	11335000	1920-10-30	39	A
USGS	11335000	1920-10-31	39	A
USGS	11335000	1920-11-01	39	A
USGS	11335000	1920-11-02	29	A
USGS	11335000	1920-11-03	29	A
USGS	11335000	1920-11-04	29	A
USGS	11335000	1920-11-05	29	A
USGS	11335000	1920-11-06	29	A
USGS	11335000	1920-11-07	29	A
USGS	11335000	1920-11-08	39	A
USGS	11335000	1920-11-09	41	A
USGS	11335000	1920-11-10	41	A
USGS	11335000	1920-11-11	39	A
USGS	11335000	1920-11-12	45	A
USGS	11335000	1920-11-13	218	A
USGS	11335000	1920-11-14	230	A
USGS	11335000	1920-11-15	175	A
USGS	11335000	1920-11-16	145	A
USGS	11335000	1920-11-17	182	A
USGS	11335000	1920-11-18	145	A
USGS	11335000	1920-11-19	203	A
USGS	11335000	1920-11-20	850	A
USGS	11335000	1920-11-21	335	A
USGS	11335000	1920-11-22	412	A
USGS	11335000	1920-11-23	460	A
USGS	11335000	1920-11-24	305	A
USGS	11335000	1920-11-25	250	A
USGS	11335000	1920-11-26	210	A
USGS	11335000	1920-11-27	295	A
USGS	11335000	1920-11-28	325	A
USGS	11335000	1920-11-29	250	A
USGS	11335000	1920-11-30	218	A
USGS	11335000	1920-12-01	210	A
USGS	11335000	1920-12-02	525	A
USGS	11335000	1920-12-03	372	A
USGS	11335000	1920-12-04	320	A
USGS	11335000	1920-12-05	295	A
USGS	11335000	1920-12-06	250	A
USGS	11335000	1920-12-07	492	A
USGS	11335000	1920-12-08	635	A
USGS	11335000	1920-12-09	473	A
USGS	11335000	1920-12-10	718	A
USGS	11335000	1920-12-11	1780	A
USGS	11335000	1920-12-12	1000	A
USGS	11335000	1920-12-13	560	A
USGS	11335000	1920-12-14	400	A
USGS	11335000	1920-12-15	320	A
USGS	11335000	1920-12-16	295	A
USGS	11335000	1920-12-17	268	A
USGS	11335000	1920-12-18	295	A
USGS	11335000	1920-12-19	900	A
USGS	11335000	1920-12-20	1100	A
USGS	11335000	1920-12-21	588	A
USGS	11335000	1920-12-22	805	A
USGS	11335000	1920-12-23	560	A
USGS	11335000	1920-12-24	1050	A
USGS	11335000	1920-12-25	1000	A
USGS	11335000	1920-12-26	760	A
USGS	11335000	1920-12-27	595	A
USGS	11335000	1920-12-28	525	A
USGS	11335000	1920-12-29	492	A
USGS	11335000	1920-12-30	635	A
USGS	11335000	1920-12-31	1340	A
USGS	11335000	1921-01-01	1000	A
USGS	11335000	1921-01-02	850	A
USGS	11335000	1921-01-03	760	A
USGS	11335000	1921-01-04	675	A
USGS	11335000	1921-01-05	718	A
USGS	11335000	1921-01-06	1160	A
USGS	11335000	1921-01-07	760	A
USGS	11335000	1921-01-08	675	A
USGS	11335000	1921-01-09	595	A
USGS	11335000	1921-01-10	581	A
USGS	11335000	1921-01-11	525	A
USGS	11335000	1921-01-12	492	A
USGS	11335000	1921-01-13	460	A
USGS	11335000	1921-01-14	442	A
USGS	11335000	1921-01-15	430	A
USGS	11335000	1921-01-16	400	A
USGS	11335000	1921-01-17	900	A
USGS	11335000	1921-01-18	11500	A
USGS	11335000	1921-01-19	4470	A
USGS	11335000	1921-01-20	4210	A
USGS	11335000	1921-01-21	2280	A
USGS	11335000	1921-01-22	1620	A
USGS	11335000	1921-01-23	1340	A
USGS	11335000	1921-01-24	1050	A
USGS	11335000	1921-01-25	1000	A
USGS	11335000	1921-01-26	950	A
USGS	11335000	1921-01-27	1410	A
USGS	11335000	1921-01-28	1700	A
USGS	11335000	1921-01-29	1410	A
USGS	11335000	1921-01-30	3700	A
USGS	11335000	1921-01-31	1860	A
USGS	11335000	1921-02-01	1340	A
USGS	11335000	1921-02-02	1160	A
USGS	11335000	1921-02-03	1050	A
USGS	11335000	1921-02-04	950	A
USGS	11335000	1921-02-05	1620	A
USGS	11335000	1921-02-06	1100	A
USGS	11335000	1921-02-07	1000	A
USGS	11335000	1921-02-08	900	A
USGS	11335000	1921-02-09	850	A
USGS	11335000	1921-02-10	760	A
USGS	11335000	1921-02-11	760	A
USGS	11335000	1921-02-12	805	A
USGS	11335000	1921-02-13	850	A
USGS	11335000	1921-02-14	1550	A
USGS	11335000	1921-02-15	1280	A
USGS	11335000	1921-02-16	1160	A
USGS	11335000	1921-02-17	1050	A
USGS	11335000	1921-02-18	1000	A
USGS	11335000	1921-02-19	900	A
USGS	11335000	1921-02-20	850	A
USGS	11335000	1921-02-21	1160	A
USGS	11335000	1921-02-22	1410	A
USGS	11335000	1921-02-23	1160	A
USGS	11335000	1921-02-24	1050	A
USGS	11335000	1921-02-25	1050	A
USGS	11335000	1921-02-26	1050	A
USGS	11335000	1921-02-27	1050	A
USGS	11335000	1921-02-28	1100	A
USGS	11335000	1921-03-01	1160	A
USGS	11335000	1921-03-02	1280	A
USGS	11335000	1921-03-03	1480	A
USGS	11335000	1921-03-04	1550	A
USGS	11335000	1921-03-05	1620	A
USGS	11335000	1921-03-06	1620	A
USGS	11335000	1921-03-07	1550	A
USGS	11335000	1921-03-08	1280	A
USGS	11335000	1921-03-09	1280	A
USGS	11335000	1921-03-10	1160	A
USGS	11335000	1921-03-11	1050	A
USGS	11335000	1921-03-12	1050	A
USGS	11335000	1921-03-13	2100	A
USGS	11335000	1921-03-14	2370	A
USGS	11335000	1921-03-15	2020	A
USGS	11335000	1921-03-16	1780	A
USGS	11335000	1921-03-17	1550	A
USGS	11335000	1921-03-18	1480	A
USGS	11335000	1921-03-19	1280	A
USGS	11335000	1921-03-20	1280	A
USGS	11335000	1921-03-21	1280	A
USGS	11335000	1921-03-22	1780	A
USGS	11335000	1921-03-23	1550	A
USGS	11335000	1921-03-24	1280	A
USGS	11335000	1921-03-25	1860	A
USGS	11335000	1921-03-26	1480	A
USGS	11335000	1921-03-27	1280	A
USGS	11335000	1921-03-28	1160	A
USGS	11335000	1921-03-29	1050	A
USGS	11335000	1921-03-30	1050	A
USGS	11335000	1921-03-31	1050	A
